Column1,Time(sec)Min,Time(sec)Max,Time(sec)Std,Time(sec)Med,Time(sec)Avg,Time(sec)Skewness,Time(sec)Kurtosis,VGRF_left_s1Min,VGRF_left_s1Max,VGRF_left_s1Std,VGRF_left_s1Med,VGRF_left_s1Avg,VGRF_left_s1Skewness,VGRF_left_s1Kurtosis,VGRF_left_s2Min,VGRF_left_s2Max,VGRF_left_s2Std,VGRF_left_s2Med,VGRF_left_s2Avg,VGRF_left_s2Skewness,VGRF_left_s2Kurtosis,VGRF_left_s3Min,VGRF_left_s3Max,VGRF_left_s3Std,VGRF_left_s3Med,VGRF_left_s3Avg,VGRF_left_s3Skewness,VGRF_left_s3Kurtosis,VGRF_left_s4Min,VGRF_left_s4Max,VGRF_left_s4Std,VGRF_left_s4Med,VGRF_left_s4Avg,VGRF_left_s4Skewness,VGRF_left_s4Kurtosis,VGRF_left_s5Min,VGRF_left_s5Max,VGRF_left_s5Std,VGRF_left_s5Med,VGRF_left_s5Avg,VGRF_left_s5Skewness,VGRF_left_s5Kurtosis,VGRF_left_s6Min,VGRF_left_s6Max,VGRF_left_s6Std,VGRF_left_s6Med,VGRF_left_s6Avg,VGRF_left_s6Skewness,VGRF_left_s6Kurtosis,VGRF_left_s7Min,VGRF_left_s7Max,VGRF_left_s7Std,VGRF_left_s7Med,VGRF_left_s7Avg,VGRF_left_s7Skewness,VGRF_left_s7Kurtosis,VGRF_left_s8Min,VGRF_left_s8Max,VGRF_left_s8Std,VGRF_left_s8Med,VGRF_left_s8Avg,VGRF_left_s8Skewness,VGRF_left_s8Kurtosis,VGRF_right_s1Min,VGRF_right_s1Max,VGRF_right_s1Std,VGRF_right_s1Med,VGRF_right_s1Avg,VGRF_right_s1Skewness,VGRF_right_s1Kurtosis,VGRF_right_s2Min,VGRF_right_s2Max,VGRF_right_s2Std,VGRF_right_s2Med,VGRF_right_s2Avg,VGRF_right_s2Skewness,VGRF_right_s2Kurtosis,VGRF_right_s3Min,VGRF_right_s3Max,VGRF_right_s3Std,VGRF_right_s3Med,VGRF_right_s3Avg,VGRF_right_s3Skewness,VGRF_right_s3Kurtosis,VGRF_right_s4Min,VGRF_right_s4Max,VGRF_right_s4Std,VGRF_right_s4Med,VGRF_right_s4Avg,VGRF_right_s4Skewness,VGRF_right_s4Kurtosis,VGRF_right_s5Min,VGRF_right_s5Max,VGRF_right_s5Std,VGRF_right_s5Med,VGRF_right_s5Avg,VGRF_right_s5Skewness,VGRF_right_s5Kurtosis,VGRF_right_s6Min,VGRF_right_s6Max,VGRF_right_s6Std,VGRF_right_s6Med,VGRF_right_s6Avg,VGRF_right_s6Skewness,VGRF_right_s6Kurtosis,VGRF_right_s7Min,VGRF_right_s7Max,VGRF_right_s7Std,VGRF_right_s7Med,VGRF_right_s7Avg,VGRF_right_s7Skewness,VGRF_right_s7Kurtosis,VGRF_right_s8Min,VGRF_right_s8Max,VGRF_right_s8Std,VGRF_right_s8Med,VGRF_right_s8Avg,VGRF_right_s8Skewness,VGRF_right_s8Kurtosis,Total_force_leftMin,Total_force_leftMax,Total_force_leftStd,Total_force_leftMed,Total_force_leftAvg,Total_force_leftSkewness,Total_force_leftKurtosis,Total_force_rightMin,Total_force_rightMax,Total_force_rightStd,Total_force_rightMed,Total_force_rightAvg,Total_force_rightSkewness,Total_force_rightKurtosis,Status
91,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,534.49,143.8649003,8.58,101.0728346,1.11075643,-0.358011997,0,306.24,92.00941558,6.38,65.52592342,1.095459148,-0.359839273,0,301.95,90.39591201,2.75,62.64865819,1.167624059,-0.120386921,0,237.38,54.6871784,5.83,44.21738571,0.941879836,-0.204231752,0,74.8,15.92752848,5.5,12.713678,1.161625422,0.330862612,0,403.92,97.08096754,43.23,79.68194669,1.106218856,0.152749936,0,582.56,140.5012504,52.14,112.4189016,1.174625725,0.254645274,0,224.07,45.61448412,22,33.95673131,1.517711456,1.384477723,0,568.37,130.1635012,6.16,81.30464186,1.438012744,0.565306939,0,384.23,103.4041245,6.6,67.93218931,1.335531343,0.258077147,0,281.38,72.38927492,2.86,46.87862684,1.368674962,0.425965641,0,408.1,76.2845837,14.3,62.37757056,1.072227241,0.488710491,0,76.45,17.43249021,3.3,13.39100677,1.100420686,-0.007231918,0,429.77,95.05563395,29.59,73.92577323,1.321785009,0.892881364,0,642.62,139.7826336,31.68,103.8902162,1.41398467,1.122906396,0,216.92,50.39554743,20.46,38.00863096,1.33141392,0.596044183,0,1283.15,454.768022,679.14,512.2360596,-0.016900207,-1.715696546,0,1258.73,439.1622133,639.98,487.7086557,0.028781211,-1.682882587,0
92,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,106.92,27.66764472,17.71,25.56995296,0.746876375,-0.580686144,0,225.83,65.49210798,32.45,60.69812345,0.518725089,-1.242302998,0,182.16,61.2338467,37.73,59.44301782,0.333879481,-1.570367515,0,198.22,44.98064608,36.74,42.3957592,0.88434276,0.01708067,0,64.35,17.81034928,19.03,18.67022611,0.350019886,-1.297221892,0,223.3,45.39271867,24.75,39.01517907,1.150614891,0.605583039,0,294.69,70.50775912,44.99,65.4827422,0.866821828,-0.241641363,0,245.85,38.25942702,22,32.13044809,1.734210283,3.757384288,0,171.16,42.5499866,18.48,37.43261512,0.792526705,-0.616958434,0,216.37,68.13408495,45.21,65.43114623,0.406054064,-1.399448257,0,221.21,69.09991326,38.5,66.92586813,0.354101545,-1.515839036,0,288.09,58.10358161,23.43,45.01614293,1.487817893,1.654264393,0,124.3,33.97837566,31.735,33.89616686,0.508705636,-0.988658322,0,207.13,38.30226384,11.44,29.52104803,1.473718455,1.786949184,0,330.77,77.60037294,45.32,71.05757633,0.855999466,-0.347685466,0,194.92,23.70440561,7.59,15.51102575,2.77090732,9.1451308,0,744.37,282.4347093,374.715,343.4054489,-0.052320805,-1.687425308,0,785.4,301.6914806,395.12,364.7915894,-0.028895862,-1.686769662,1
93,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,308.55,100.1903489,24.75,89.63784535,0.522248176,-1.39003786,0,225.5,56.80082443,16.94,49.40622132,0.759055966,-0.684749589,0,157.08,48.69584731,11.77,43.20909474,0.532346928,-1.354575694,0,272.58,59.39244241,29.26,50.80696485,1.084488339,0.395666737,0,108.02,30.75259155,12.98,26.71892557,0.826893377,-0.692890501,0,299.09,61.52391799,45.485,60.61485641,0.616203349,-0.786992918,0,332.97,98.00519678,70.4,97.33356082,0.530292235,-1.129700345,0,152.02,43.55646928,45.1,47.31429691,0.33602819,-1.232919159,0,295.13,86.50178091,27.39,78.69294521,0.522167339,-1.299265089,0,184.91,52.04892629,20.9,47.54458161,0.582340788,-1.136706183,0,180.73,54.75439913,17.05,49.42988612,0.534152495,-1.287917259,0,343.53,74.38085971,42.79,67.20636904,1.002433805,0.148885046,0,144.43,21.37812391,10.56,19.01736425,1.103633699,1.045846372,0,271.92,74.55424973,62.7,76.98610249,0.455064692,-1.170458235,0,319.99,73.6002033,54.45,74.08836772,0.587799856,-0.920969379,0,219.34,66.60796758,76.01,75.19783545,0.179827656,-1.44969822,0,987.58,390.6074601,524.755,465.041766,-0.059555758,-1.732204508,0,1008.7,395.819158,565.565,488.1634519,-0.109568836,-1.703334892,1
94,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,266.86,84.93070418,0,67.69787424,0.722566403,-1.177834946,0,119.35,34.23602228,0,25.32412774,0.884693121,-0.864698255,0,210.54,58.22095055,0,42.89516174,0.954802463,-0.648084786,0,97.57,27.97310955,5.17,25.24120564,0.518550011,-1.274862998,0,45.98,10.95838311,4.73,8.581588546,1.218912422,0.512262315,0,276.43,84.65031269,64.57,81.94270177,0.415680231,-1.330623484,0,418.44,121.1663543,80.3,108.6813798,0.772332304,-0.68608679,0,274.45,57.35793506,44,50.94780079,1.175188707,1.095390806,0,293.26,77.37960013,9.24,60.81583017,0.849318085,-0.875173293,0,160.27,36.25265327,0,26.28829345,0.984819078,-0.563845715,0,301.62,83.44923226,5.5,65.51056445,0.807726566,-0.953008384,0,146.63,34.40938554,11.66,30.04316224,0.825917945,-0.362710983,0,89.43,16.92533129,0,10.97354844,1.82734751,2.592046661,0,248.82,76.07349728,58.465,72.32203169,0.509694333,-1.175667405,0,372.24,104.84034,45.32,88.27780492,0.934407437,-0.438760866,0,235.18,52.56456747,24.97,38.0350099,1.828986052,2.684062193,0,899.03,361.9850794,491.48,411.3118402,-0.0765132,-1.849874319,0,844.14,339.300097,458.7,392.2662453,-0.082609739,-1.828868876,1
95,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,522.72,151.4662136,12.32,123.6655801,0.676640152,-1.26179834,0,252.67,73.15486907,5.61,57.49211999,0.837995662,-0.893674875,0,238.37,79.49352553,3.85,62.02305248,0.793859951,-1.037986269,0,295.46,60.2050387,20.9,49.71435385,1.177964041,0.726194464,0,155.87,40.29757446,17.27,33.74834131,0.979878049,-0.282521168,0,325.6,82.80514885,48.73,75.38986797,0.774081778,-0.673183553,0,452.76,130.1332791,63.36,117.9652599,0.748507636,-0.820939028,0,154.33,40.83544335,22.55,37.56506354,0.65462665,-1.003962247,0,379.39,132.3847674,15.95,111.5797409,0.626040755,-1.334032409,0,244.97,81.39969457,10.45,69.30304093,0.626072477,-1.295708182,0,201.74,67.65095584,5.61,55.63602657,0.667883626,-1.243979335,0,245.63,58.73535819,30.14,53.65204159,0.753777125,-0.539525613,0,102.96,28.46374483,14.74,24.28007179,0.923056669,-0.422393197,0,276.76,81.18910456,55.44,77.31778181,0.584726366,-1.066571746,0,422.18,108.2291239,48.4,94.49473841,0.860781041,-0.597095779,0,161.59,44.37565859,22.33,39.41388595,0.746778393,-0.908403143,0,1198.89,458.94418,660.33,557.5636392,-0.116812711,-1.712785104,0,1154.89,453.2993791,602.25,525.6773279,-0.055596193,-1.774141256,1
96,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,112.42,11.74710765,10.34,11.10750371,1.287822112,3.34224774,0,204.71,43.24610063,9.35,30.41824971,1.476303044,1.162619908,0,150.48,34.34629012,5.83,25.6952847,1.199644485,0.256550559,0,270.6,74.41066939,52.25,71.68246493,0.644993902,-0.861755549,0,258.06,76.14678274,57.53,74.42606536,0.539692762,-1.104395938,0,161.7,38.12935217,16.94,31.8573725,1.193696672,0.367544076,0,269.28,60.24111775,27.06,50.99791715,1.212631584,0.452997015,0,119.9,20.88733872,22.55,23.26873081,0.826102763,1.309722622,0,83.38,12.06335681,0,9.920560323,0.967819788,0.426287637,0,220.44,57.44934935,6.27,41.94199785,1.090105322,-0.34234547,0,225.06,39.64534035,5.61,28.8769698,1.309014416,0.901140095,0,277.09,75.01448439,52.91,72.3136714,0.656659313,-0.779954309,0,208.56,52.71514809,35.97,49.96716867,0.791881049,-0.480170174,0,237.6,60.17634686,27.72,52.34741872,1.001142504,-0.162181951,0,257.18,67.43030628,24.2,57.19865654,1.040821808,-0.140064277,0,181.72,35.8057072,33.44,36.73524344,1.034538277,1.066205475,0,741.73,253.5566521,362.56,319.4535889,-0.050972996,-1.543567155,0,790.57,280.872787,429.275,349.3016867,-0.127762335,-1.63784554,1
97,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,176.22,25.28666811,4.07,15.41452385,2.445729012,6.6253693,0,233.86,60.91974688,0,39.67180228,1.346803652,0.349857533,0,189.42,46.99431443,0,30.1542606,1.436411505,0.755559857,0,291.17,79.31099745,30.305,67.90152583,0.861624082,-0.586437901,0,255.86,72.20660863,21.67,60.14601749,0.895490041,-0.593108926,0,180.4,39.83568612,12.65,28.08325054,1.61869845,1.623554205,0,294.36,64.37214297,20.24,46.25361116,1.531985225,1.234405218,0,145.09,23.52346396,15.73,20.26552566,1.705297446,4.257652404,0,150.81,18.07740971,0,9.377068823,3.064065357,11.39907363,0,300.41,68.92348153,0,42.65719756,1.387734602,0.42572544,0,254.43,52.06761457,0,29.84109011,1.956071462,3.189532024,0,300.19,73.22560676,27.72,64.29966579,0.824043815,-0.548048111,0,225.5,56.50184282,23.21,47.23957171,1.013557266,-0.184295042,0,264.55,67.20964763,17.6,51.86607113,1.16438275,0.062311935,0,303.93,79.8576003,16.06,58.9858343,1.264129097,0.286014615,0,229.24,43.33109863,25.08,36.85999422,1.468062652,2.116970578,0,758.67,258.8621086,423.28,307.8905174,-0.061727372,-1.616128284,0,801.79,294.7173706,472.725,341.1264936,-0.065250011,-1.722283659,1
98,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,242.99,56.52439471,0,34.58513286,1.394829154,0.35782904,0,308.77,78.80968409,0,46.80645238,1.446822828,0.510597991,0,233.86,66.83859747,0,40.54779006,1.373777764,0.275243441,0,316.69,59.72998136,25.08,55.00596386,0.619378309,-0.821570272,0,291.83,84.10164633,45.54,76.4707691,0.67254859,-0.99031744,0,253.88,65.37465245,21.12,56.4124443,0.740152066,-0.866448909,0,348.7,102.9279575,28.16,84.92619079,0.851171912,-0.765751867,0,172.7,27.13941642,13.53,21.28952963,2.001591396,5.54705451,0,150.81,32.23106865,0,20.07618006,1.465224649,0.799285775,0,218.35,57.68499462,0,36.09003961,1.345024086,0.202160226,0,300.96,80.67348403,0,47.57365654,1.442151068,0.494965182,0,197.12,47.53381139,12.54,42.03458739,0.653192505,-0.967676629,0,149.6,42.1181509,33.88,41.72680888,0.491914235,-1.134293319,0,306.24,91.43984533,55.44,85.41473676,0.528593197,-1.261509619,0,417.34,119.7180386,52.47,105.2693646,0.745560736,-0.929735964,0,236.28,52.25742616,27.83,44.03563789,1.266887235,0.847557262,0,956.56,364.4760008,524.81,416.044273,-0.087743194,-1.82052372,0,896.94,361.1635008,561.055,422.2210117,-0.134315629,-1.838337952,1
99,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,242.99,57.80502459,0,33.47070886,1.506216845,0.731880801,0,281.93,74.92409735,0,42.97624113,1.496679368,0.628083279,0,233.86,68.21160701,0,39.68072537,1.451991473,0.491056453,0,310.31,61.89005966,27.17,57.47048853,0.554454549,-0.981274031,0,273.9,82.02889085,41.25,72.6132984,0.744186423,-0.908213054,0,203.28,51.24253016,19.03,44.97553969,0.704060971,-0.914233004,0,344.19,98.60876051,27.06,80.83644743,0.869986867,-0.727301106,0,163.46,21.69281133,15.73,19.84389833,1.514617228,3.017510691,0,180.73,36.00843379,0,21.35894455,1.628894199,1.50480509,0,214.17,59.8902288,0,36.4580104,1.373430783,0.253483049,0,341.44,91.31792686,0,53.01739478,1.49082416,0.628745078,0,274.67,51.95092966,12.54,45.11325301,0.682085942,-0.812563176,0,194.15,43.2693467,35.97,41.89972438,0.548611574,-0.96316248,0,306.24,89.45758358,40.26,80.84222974,0.585338226,-1.206468475,0,441.76,118.9439443,44.33,99.96974831,0.87951788,-0.690433982,0,221.87,49.49870788,27.83,40.96118419,1.324053915,1.084529715,0,904.86,340.7748189,536.14,391.8673477,-0.092888728,-1.808653444,0,927.74,370.0962014,539.275,419.6204894,-0.083526653,-1.857702253,1
100,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,344.63,98.66705495,4.62,71.84429691,0.994217189,-0.649197567,0,244.75,69.40524041,3.85,48.61414507,1.167267723,-0.147297324,0,154.44,39.52348984,0,27.63246658,1.139972661,-0.152028925,0,221.98,57.44167828,27.5,52.10420779,0.71771634,-0.753233138,0,75.57,18.43850563,6.27,15.79285196,0.722068968,-0.888109418,0,227.15,74.79317699,50.71,73.92701683,0.367628051,-1.517788994,0,329.78,89.032968,47.3,81.26162403,0.753439847,-0.749089897,0,119.35,32.28832931,26.4,32.06944793,0.584296049,-0.868368065,0,290.84,85.78738138,5.17,61.45129394,1.061769547,-0.487029025,0,233.53,63.57542918,4.62,46.63534329,1.037086568,-0.451609658,0,112.42,30.04174667,0,21.93172883,1.063414472,-0.285841784,0,362.78,111.0789958,62.48,105.689013,0.448946173,-1.364677746,0,41.25,11.21591619,5.5,9.808363591,0.639718167,-1.067776982,0,286.33,100.9243079,75.68,100.098475,0.346452024,-1.516620159,0,314.16,84.55234477,56.54,81.54947764,0.672497706,-0.835523807,0,169.73,44.99461779,27.5,40.06836689,0.90446065,-0.319832961,0,994.95,350.5779581,475.145,403.2460571,0.016111486,-1.658383069,0,1052.37,400.4687657,558.25,467.2320622,-0.082681269,-1.778706751,1
101,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,318.67,95.77543999,0,68.89768031,0.989755026,-0.673587421,0,260.15,73.52087584,3.85,50.74111735,1.18555346,-0.094254863,0,152.02,37.1238631,0,26.13812593,1.142537651,-0.122485125,0,333.08,59.51801001,24.09,53.11898911,0.815036695,-0.174580232,0,96.25,16.75495828,4.18,13.85232051,0.828024405,-0.502169137,0,229.35,76.63772036,48.84,75.70813088,0.329104502,-1.583023604,0,353.32,88.64428847,41.25,78.8223527,0.810306117,-0.627563039,0,123.53,32.57076593,24.64,31.5318749,0.590998082,-0.882840925,0,290.84,88.00099176,5.17,62.46743687,1.075258007,-0.448414663,0,221.43,65.11348767,0,47.15323651,1.055741413,-0.423712553,0,115.17,30.20590891,0,22.03198878,1.087802383,-0.21073892,0,545.71,110.1747814,56.54,102.8026069,0.556612721,-1.00129332,0,64.02,11.19223814,5.5,9.700832646,0.76198525,-0.41872473,0,294.8,101.0924398,67.54,98.41482505,0.382648603,-1.486891742,0,317.13,85.10762587,48.73,79.50086153,0.75624589,-0.676460152,0,180.84,42.35289912,25.41,36.9659457,0.968993061,-0.118046185,0,1017.39,349.1798019,472.23,398.8105917,0.03189771,-1.641142783,0,1055.23,399.7291288,529.155,459.0377339,-0.045479285,-1.775631335,1
102,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,410.08,83.07649301,0,47.10877538,1.684013156,1.625602516,0,196.9,43.20028339,0,25.47690048,1.495988291,0.807761824,0,294.8,82.65780746,3.52,53.85365984,1.257503892,-0.028804326,0,313.28,71.81969434,18.37,62.750661,0.714345431,-0.874263422,0,252.23,64.22039234,41.25,62.59278676,0.454401923,-1.263962162,0,352.11,101.9943949,37.18,87.13111074,0.840081543,-0.725440449,0,488.51,149.8233005,65.34,134.5065894,0.642406685,-1.094400103,0,501.6,130.1067771,62.48,109.976426,1.066732236,-0.039537326,0,473.11,107.2891211,0,67.38308797,1.460098549,0.809558844,0,177.1,49.10909868,0,30.40308137,1.34547015,0.223855478,0,310.86,78.99916728,0,50.71037217,1.302444766,0.181097195,0,367.84,87.55347631,37.51,77.91771662,0.782838346,-0.559358329,0,279.95,83.2857786,49.39,81.23514524,0.413124161,-1.35518686,0,291.28,79.63064345,11.44,58.4321761,1.178858606,-0.032479826,0,520.19,140.4453396,32.67,110.255765,1.107985805,-0.039276582,0,296.23,44.27581765,15.29,30.90023271,2.455641186,7.528377349,0,1355.09,510.633203,794.255,583.3969096,-0.096380602,-1.825736591,0,1182.72,437.3583551,720.995,507.2375772,-0.130292334,-1.837914944,1
103,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,474.87,86.78395033,0,48.63678412,1.737244138,1.819113722,0,179.96,40.75713384,0,23.35793448,1.514398673,0.762440664,0,288.97,81.36162508,3.52,51.81794273,1.297129544,0.094779868,0,278.08,72.65045658,22.33,63.90136739,0.700151356,-0.927524602,0,230.45,67.57799672,44.44,66.79988282,0.39362333,-1.391290819,0,344.08,100.1300091,33.99,84.04272322,0.865626685,-0.709534811,0,478.06,152.6347871,54.67,136.0581268,0.659379204,-1.09302556,0,476.41,124.8359576,57.2,105.0999167,1.078672547,0.002825219,0,437.69,99.8529773,0,61.1755496,1.542762092,1.057800221,0,278.52,46.25045741,0,28.11938769,1.469198746,0.946047457,0,317.68,74.13794583,0,46.10170078,1.410740316,0.534852261,0,453.09,95.49839032,49.17,87.28715135,0.691386617,-0.774776642,0,272.69,82.9161283,58.85,83.31687572,0.343097042,-1.444081187,0,288.64,82.52349665,13.75,63.46754002,1.051268915,-0.335581566,0,476.74,135.9600496,37.73,111.7188884,0.974447298,-0.359129633,0,296.23,42.43690178,17.27,31.36807311,2.293127196,6.838651034,0,1339.03,508.0137165,791.67,579.7146782,-0.092038915,-1.823766658,0,1110.23,441.7672362,705.155,512.5551667,-0.128680827,-1.845438661,1
104,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,245.3,41.70493388,19.47,35.97402129,0.916402095,-0.18474786,0,188.54,59.1567512,13.31,51.80700446,0.607949731,-1.209012222,0,239.36,79.98290275,12.76,68.53689883,0.633618937,-1.254362742,0,396.22,112.4454582,86.13,111.2240427,0.481158798,-1.176296298,0,156.97,41.77678485,25.41,40.1926275,0.636055195,-0.949508227,0,221.21,53.25977144,14.52,40.30978049,1.351533339,0.717879255,0,318.78,67.39745458,13.2,47.4711454,1.548909104,1.506182296,0,201.08,29.12595257,10.23,19.04525004,2.763913279,8.760790523,0,191.95,41.95893771,7.7,31.62337514,1.116066108,-0.043443556,0,248.82,71.85039473,14.41,61.23653161,0.708727601,-1.037229927,0,253.11,83.09626216,12.98,70.64497194,0.647670874,-1.22464179,0,307.12,79.64732643,41.8,72.43859465,0.64933636,-0.905486976,0,171.05,45.55667883,26.51,43.92727183,0.53142626,-1.123840016,0,243.21,56.92434509,16.39,44.42968807,1.238414373,0.416661687,0,349.36,73.90025298,20.9,58.33475739,1.225993778,0.621405648,0,196.24,35.56046863,20.35,27.38544314,2.000545954,4.684194387,0,897.49,347.6403672,449.405,414.5607708,-0.057417099,-1.763490206,0,909.7,348.150956,433.51,410.0206338,-0.040812793,-1.763312493,1
105,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,198.88,44.22260425,19.47,37.92486466,0.882094778,-0.506174114,0,193.71,62.07509521,15.51,54.32579386,0.612086426,-1.196888239,0,236.94,78.5154786,11,66.35948341,0.677625207,-1.186673001,0,435.82,115.695996,83.71,113.9316422,0.506842915,-1.116340518,0,229.24,41.64079021,25.41,39.67295511,0.67146269,-0.79086474,0,230.12,54.73918938,14.52,42.01942812,1.307460111,0.621669477,0,318.78,68.64140984,11.33,48.60686499,1.483515132,1.251138758,0,190.74,28.60291012,11.99,19.67765473,2.781129414,9.334877644,0,184.03,42.11643617,6.16,30.21081284,1.234638663,0.17870128,0,220.55,65.76841844,14.41,56.32350388,0.724473865,-1.006175159,0,286.66,86.50916882,12.98,72.54214062,0.724101001,-1.064392192,0,315.48,90.36759307,52.8,83.82199703,0.562792385,-1.108126769,0,141.57,39.64019622,21.67,38.95616686,0.458142743,-1.303249178,0,270.6,64.41492888,16.39,50.29589784,1.226706104,0.404952366,0,307.56,68.58982399,25.08,58.34129312,0.95760466,-0.121211228,0,203.17,38.11177128,22.55,29.58515267,2.052476072,4.926651678,0,907.5,356.8074487,454.41,422.5186871,-0.041793915,-1.767275184,0,933.13,355.0311918,456.775,420.0769648,-0.059496207,-1.775522548,1
106,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,159.5,40.42368015,21.34,36.54396435,0.761593182,-0.748429748,0,186.01,59.90248253,24.53,54.71450652,0.536133901,-1.306943445,0,225.17,74.1464763,16.5,64.65544562,0.599622015,-1.280440503,0,398.86,108.6817211,83.71,109.2312073,0.485779454,-1.15376534,0,253.88,40.1881514,27.5,39.73507179,0.65960666,-0.445788793,0,224.18,54.32938296,16.94,44.02574352,1.146548514,0.157009122,0,298.98,66.79056725,16.94,52.29907245,1.231685296,0.465039181,0,160.6,25.11071987,11.99,18.40116273,2.55316667,8.090688985,0,131.01,34.1392999,7.7,26.91161165,0.991453098,-0.442695455,0,206.14,63.50500379,22.77,57.45483908,0.598195415,-1.209794387,0,247.17,82.64198263,23.32,73.68809952,0.558555183,-1.317027971,0,309.87,87.74028734,69.52,87.28497277,0.470204345,-1.177583273,0,136.18,40.29648597,33.77,42.59885707,0.296053998,-1.459429132,0,240.79,60.03685619,24.585,50.31667602,1.121492681,0.145317289,0,277.86,66.73690541,37.62,61.33149942,0.787581046,-0.480340363,0,198.55,35.77620918,29.37,31.31812923,1.778344009,3.954579709,0,939.73,351.9167504,440.165,419.6061743,-0.022878879,-1.734135535,0,909.37,349.6641276,488.345,430.9046848,-0.101822758,-1.72479203,1
107,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,754.27,186.1131564,25.41,140.1231886,0.959710617,-0.704470095,0,319.77,98.95182208,5.5,72.77980525,0.964307418,-0.674600994,0,167.42,34.07258089,3.96,24.78308714,1.206980297,0.267078853,0,568.15,124.2304085,92.84,117.563385,0.657727761,-0.68352042,0,52.8,8.147140526,6.6,7.732315564,0.661218397,-0.152791108,0,308.44,67.01196516,32.89,57.88304753,0.91485446,-0.403008513,0,606.76,138.8705454,37.29,104.9689842,1.317059248,0.700925894,0,202.62,41.38550465,18.92,31.81220333,1.447832187,1.103062952,0,332.86,87.45176219,7.04,53.10180558,1.524066969,0.734283881,0,461.23,112.499805,5.17,67.34686004,1.500885686,0.689115576,0,73.59,15.43857755,0,9.115530616,1.655058285,1.572714922,0,350.35,84.96471393,19.14,73.91612395,0.670282413,-0.99127374,0,18.37,4.461441912,0,2.970335864,1.129368317,-0.219437898,0,373.23,80.52755462,46.2,78.09760356,0.389821569,-1.343915898,0,537.13,119.8459523,45.65,103.3599959,0.935518518,-0.201247019,0,219.01,55.96380197,25.74,46.83583595,1.132538935,0.210259492,0,1355.53,485.8335303,743.71,557.6460167,-0.083238254,-1.776790031,0,1288.98,405.2033776,520.96,434.7440914,0.12370739,-1.63264685,1
108,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,642.4,173.1056307,23.32,130.4129337,0.94045483,-0.776569067,0,349.47,109.986311,5.5,80.0495453,0.984490996,-0.645196867,0,101.31,26.67268845,0,19.36863261,1.138782957,-0.052585081,0,531.85,113.683769,72.16,105.2205281,0.710985702,-0.586683823,0,59.29,7.538997571,4.4,6.42950817,1.023191986,1.709675711,0,337.15,69.7425506,34.54,59.38299802,0.999758343,0.063771985,0,629.2,132.5003173,37.29,100.0176679,1.33776634,0.77768724,0,207.79,40.89061274,18.92,30.79636904,1.477058507,1.206056176,0,355.19,84.25122779,8.25,51.53657947,1.513265803,0.704292989,0,378.29,109.3607474,0,65.3923494,1.45309506,0.498916488,0,84.37,16.22773699,0,9.266270012,1.767714318,2.133475962,0,557.15,82.40881913,19.14,70.63694752,0.910089172,0.489336196,0,24.42,4.226751479,0,2.611043076,1.409468723,1.114520935,0,303.16,82.76363399,44.44,79.79521456,0.343073808,-1.544234691,0,539.55,115.8523366,45.65,102.1096831,0.846620251,-0.415608808,0,279.29,60.39287705,25.74,49.52290229,1.168903902,0.355624816,0,1275.67,467.3684194,723.745,531.6781829,-0.072446766,-1.77226546,0,1205.38,401.2257465,530.695,430.8709894,0.111847616,-1.642647956,1
